customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
3683-CJCJ,Female,0,No,No,28,Yes,DSL,No,Yes,No internet service,Two year,No,Mailed check,54.76,1431.11,No
2822-GIEE,Female,0,No,Yes,11,No,DSL,Yes,Yes,No,One year,Yes,Mailed check,46.27,479.07,No
5814-BIDC,Male,1,Yes,No,49,No,Fiber optic,No internet service,No,Yes,One year,Yes,Electronic check,70.4,3115.09,Yes
3021-JFBI,Female,0,Yes,No,33,Yes,DSL,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,38.5,1154.69,No
9956-IFHD,Female,1,No,No,48,Yes,Fiber optic,No,No internet service,No internet service,Month-to-month,No,Electronic check,74.04,3347.56,No
3234-AJGG,Female,0,No,No,41,Yes,DSL,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),43.04,1621.66,Yes
9583-CHFC,Male,0,No,Yes,7,Yes,No,No,No internet service,No internet service,One year,Yes,Bank transfer (automatic),29.69,199.15,Yes
7038-HAHI,Female,0,No,No,3,Yes,Fiber optic,Yes,No,No,Two year,No,Electronic check,86.21,244.29,Yes
1023-IBAH,Female,0,No,Yes,7,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,72.24,519.47,Yes
9870-IGEG,Female,0,Yes,Yes,16,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,18.0,302.0,No
8148-AFBC,Male,0,No,No,16,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Credit card (automatic),40.94,615.28,No
7964-CJCJ,Male,0,Yes,No,67,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),22.13,1375.48,No
8659-BCJI,Male,0,No,Yes,57,Yes,DSL,Yes,Yes,No internet service,Month-to-month,No,Mailed check,53.83,2874.86,No
4772-EEFE,Female,0,No,No,64,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),63.68,3713.63,No
5768-IBEA,Male,0,Yes,Yes,34,Yes,DSL,No,No,Yes,Two year,Yes,Electronic check,47.59,1585.82,No
2523-HCHB,Male,0,No,No,23,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),26.97,636.62,No
9808-EEGB,Female,0,No,Yes,29,Yes,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),82.85,2277.25,Yes
2986-EAAI,Male,0,Yes,Yes,63,Yes,DSL,No internet service,Yes,No internet service,Two year,Yes,Mailed check,49.9,3187.16,No
3556-FBGA,Female,0,No,No,25,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,No,Bank transfer (automatic),77.34,2006.54,Yes
7863-GEII,Female,0,No,No,46,Yes,No,No,No,No,One year,No,Mailed check,19.95,828.31,No
6347-GGDG,Male,0,No,No,10,Yes,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),53.76,531.02,No
4408-IDHB,Male,0,Yes,No,71,Yes,Fiber optic,No,Yes,No internet service,Month-to-month,No,Electronic check,62.18,4153.4,Yes
4307-FIIF,Female,0,Yes,No,46,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,54.69,2494.12,Yes
1149-IGGF,Male,0,No,No,70,Yes,DSL,No,No,Yes,Month-to-month,Yes,Mailed check,66.4,4213.08,No
5686-FGIH,Female,0,Yes,No,21,Yes,No,Yes,No,No internet service,One year,No,Electronic check,24.4,462.01,No
8310-BEHD,Male,0,Yes,No,45,Yes,Fiber optic,No,Yes,No,One year,Yes,Electronic check,75.03,3081.55,No
4632-CHAH,Male,0,No,No,20,Yes,DSL,Yes,No,No,One year,Yes,Electronic check,39.31,798.77,No
4878-ABFF,Male,0,No,Yes,34,Yes,No,No,No internet service,Yes,One year,Yes,Mailed check,24.1,782.94,Yes
4259-IAGC,Female,0,No,Yes,23,Yes,No,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),18.0,426.05,No
8821-JAFH,Male,0,No,No,10,Yes,No,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,27.85,260.65,No
6908-EACI,Male,1,Yes,No,32,No,DSL,No internet service,Yes,No internet service,Two year,No,Mailed check,67.26,2017.6,No
9752-BACC,Male,0,Yes,No,38,Yes,Fiber optic,No,No internet service,Yes,One year,No,Electronic check,63.63,2230.54,No
3686-EHIF,Male,0,No,No,11,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,18.0,204.61,No
3395-BDIG,Male,0,Yes,No,29,Yes,DSL,No internet service,Yes,Yes,Month-to-month,No,Electronic check,61.47,1807.1,Yes
6250-BAJB,Female,0,Yes,No,6,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Electronic check,60.13,327.31,Yes
6306-IHJH,Female,0,No,No,47,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,25.62,1224.62,Yes
6251-HJCC,Male,0,Yes,Yes,22,Yes,DSL,No internet service,No,No,Two year,Yes,Electronic check,40.99,918.74,No
5378-GCJB,Female,0,No,No,6,Yes,Fiber optic,No,No internet service,No internet service,Two year,No,Electronic check,76.88,420.76,Yes
9201-JHDE,Female,0,No,Yes,37,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),18.0,610.72,No
6993-GAAB,Female,0,No,Yes,60,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),36.95,2217.93,Yes
4192-FECC,Female,0,Yes,No,72,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Credit card (automatic),18.0,1206.12,No
9125-CBFF,Male,0,Yes,Yes,70,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),18.88,1194.05,No
7186-EHFH,Female,0,No,No,12,Yes,No,No,Yes,No,Two year,Yes,Electronic check,42.4,512.73,Yes
7231-FDDH,Female,0,No,No,15,Yes,Fiber optic,No internet service,Yes,No,One year,Yes,Bank transfer (automatic),67.07,1011.33,No
6797-JIDF,Female,0,No,No,65,Yes,DSL,No internet service,No,No internet service,One year,Yes,Credit card (automatic),41.4,2455.61,No
1959-EACG,Male,0,Yes,Yes,46,Yes,Fiber optic,No,No internet service,Yes,Two year,Yes,Credit card (automatic),73.73,3137.61,No
6488-BDJC,Female,0,No,No,39,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,18.0,652.43,No
5304-IDJC,Female,0,Yes,No,58,Yes,DSL,No internet service,No internet service,No,Month-to-month,No,Electronic check,65.3,3791.17,No
3914-IHHB,Female,0,Yes,No,4,Yes,DSL,No internet service,No,No internet service,Two year,No,Bank transfer (automatic),57.4,216.7,Yes
9742-BHHB,Male,0,Yes,No,40,No,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,63.94,2413.26,Yes
2412-FJBD,Male,0,Yes,No,41,No,Fiber optic,No,No,Yes,Month-to-month,No,Electronic check,78.67,3131.87,No
4213-JJHE,Female,0,Yes,No,68,Yes,No,No internet service,No,No,Month-to-month,Yes,Electronic check,23.62,1513.94,No
4377-CIGC,Male,1,Yes,No,34,Yes,No,No,No internet service,No,One year,Yes,Electronic check,18.4,622.74,No
6599-HCDH,Male,0,No,No,37,Yes,DSL,Yes,No,Yes,Two year,No,Mailed check,56.56,1894.33,No
1472-CFFI,Female,0,No,No,58,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Credit card (automatic),48.95,2808.04,No
8078-ABIG,Female,0,Yes,No,19,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),72.03,1262.05,Yes
2743-HIFH,Male,0,Yes,No,5,Yes,DSL,No,Yes,Yes,Two year,No,Bank transfer (automatic),56.67,256.18,No
9137-DAEA,Male,0,No,Yes,34,Yes,DSL,No,No,No internet service,Month-to-month,No,Credit card (automatic),45.48,1473.29,Yes
5939-FEBH,Male,0,Yes,No,44,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,68.49,3092.07,No
6456-JBII,Male,1,Yes,No,35,Yes,DSL,No internet service,No,Yes,Two year,Yes,Bank transfer (automatic),35.97,1174.42,Yes
3718-CHFF,Male,0,No,No,51,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),54.58,2582.34,No
2159-JGJJ,Female,1,No,No,18,Yes,DSL,No,Yes,No,Month-to-month,No,Electronic check,29.6,521.95,No
5368-GAGD,Female,0,No,No,1,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Mailed check,74.37,73.28,Yes
4217-ABIB,Male,0,Yes,No,57,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.23,3732.88,No
4801-FEHB,Male,0,Yes,Yes,62,Yes,DSL,No,No,No,Month-to-month,No,Credit card (automatic),35.88,2210.32,No
6267-HJGA,Female,0,Yes,No,45,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Mailed check,65.38,2903.33,Yes
5344-DIGA,Male,0,No,Yes,22,Yes,DSL,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),37.27,756.19,Yes
1725-EBJB,Male,0,Yes,No,27,Yes,Fiber optic,No,Yes,Yes,One year,Yes,Bank transfer (automatic),72.2,1903.34,Yes
9911-JHEA,Male,0,Yes,No,35,Yes,DSL,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),61.84,2017.29,Yes
2934-AHFC,Female,0,Yes,No,30,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),35.93,1050.67,No
2299-GJBE,Male,0,No,No,16,Yes,No,No,No,No,Month-to-month,No,Electronic check,18.14,266.91,No
6282-GIIA,Male,0,Yes,Yes,27,Yes,Fiber optic,No,No,No internet service,One year,Yes,Bank transfer (automatic),67.88,1805.8,No
7404-IGFC,Female,0,Yes,Yes,21,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),18.0,384.43,No
9195-CFCH,Male,0,No,No,32,Yes,Fiber optic,Yes,No,No,Month-to-month,Yes,Mailed check,52.46,1737.87,No
3462-IACG,Male,0,No,Yes,27,No,DSL,No internet service,No,No,Two year,No,Bank transfer (automatic),66.03,1834.89,No
6389-HDEE,Male,0,No,No,38,Yes,DSL,No,Yes,No,Two year,No,Mailed check,52.09,1834.77,No
2425-JDFC,Female,1,No,No,58,Yes,Fiber optic,No,No,Yes,One year,No,Mailed check,83.48,4685.02,No
6247-EJFB,Female,0,Yes,No,24,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),47.38,1024.46,Yes
8786-CHHA,Female,0,No,No,4,Yes,No,No internet service,No,No,Month-to-month,Yes,Mailed check,19.09,73.06,Yes
8178-CDCF,Male,0,Yes,No,59,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,18.0,1040.97,No
4888-EEFE,Male,0,No,No,13,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Bank transfer (automatic),43.97,577.45,No
2790-BDDA,Female,0,Yes,No,67,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,Yes,Mailed check,59.26,3737.9,No
1673-ACDJ,Female,0,No,Yes,38,Yes,DSL,Yes,No,No,Two year,No,Credit card (automatic),71.87,2624.83,No
3631-CIFF,Male,0,No,No,38,Yes,DSL,No,No internet service,Yes,One year,Yes,Electronic check,40.33,1578.38,Yes
9399-AECA,Female,0,Yes,No,29,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),65.02,1882.66,No
9235-HHEA,Female,0,Yes,No,51,Yes,Fiber optic,No,No,No,One year,No,Electronic check,66.91,3359.44,No
6030-ACGC,Female,0,No,No,47,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),64.77,2966.66,No
2588-ADEH,Female,0,Yes,No,67,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),28.18,1844.33,No
9806-ADFH,Male,0,No,No,1,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),35.82,33.86,Yes
3994-HJBC,Male,0,Yes,No,14,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),44.29,564.07,Yes
8302-AIIJ,Male,0,No,No,20,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Electronic check,73.2,1444.8,No
2262-CABH,Male,0,No,No,13,Yes,Fiber optic,No,Yes,Yes,Two year,No,Credit card (automatic),71.44,957.58,No
2276-HIFE,Female,0,Yes,No,69,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,100.48,7277.0,Yes
3427-FIBJ,Female,0,No,No,5,Yes,Fiber optic,No internet service,No,No internet service,One year,No,Electronic check,80.78,369.29,Yes
5482-GBAE,Female,0,No,No,8,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,68.27,508.16,Yes
5809-GCJD,Male,0,No,Yes,32,Yes,Fiber optic,No,No,Yes,Month-to-month,No,Bank transfer (automatic),94.4,3038.04,Yes
8748-DGBB,Female,1,No,No,19,Yes,DSL,No,No,Yes,One year,Yes,Credit card (automatic),75.39,1408.74,No
5665-ACDJ,Male,0,No,No,24,Yes,DSL,No internet service,No,Yes,One year,Yes,Credit card (automatic),42.28,1045.65,Yes
5477-AECG,Female,1,Yes,No,44,No,No,No,No,No,Two year,Yes,Mailed check,23.35,980.13,No
1318-HJGH,Male,1,Yes,No,40,No,No,Yes,No,Yes,One year,No,Bank transfer (automatic),18.0,710.23,No
9032-FAAJ,Male,0,Yes,No,63,Yes,Fiber optic,No,Yes,No internet service,Two year,No,Credit card (automatic),51.12,3337.1,No
4652-DAGE,Male,0,No,Yes,32,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),52.2,1670.52,Yes
4424-EHJB,Female,0,No,No,68,Yes,Fiber optic,No internet service,No internet service,No,One year,Yes,Mailed check,33.36,2117.0,No
3921-EFFC,Male,1,Yes,No,13,No,Fiber optic,No,No,Yes,Month-to-month,Yes,Credit card (automatic),70.97,937.56,Yes
2284-JHHD,Male,0,No,No,14,Yes,Fiber optic,No internet service,Yes,No,One year,Yes,Credit card (automatic),69.38,895.52,Yes
6697-JFBC,Male,0,Yes,No,28,Yes,DSL,No,No,Yes,One year,Yes,Bank transfer (automatic),49.24,1262.79,No
6299-HAFG,Female,0,No,No,8,Yes,No,No,No internet service,No internet service,Month-to-month,No,Mailed check,18.0,136.94,No
2326-AHJE,Male,1,No,No,2,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),18.0,35.05,Yes
2054-GFAC,Male,0,No,No,27,No,No,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),18.0,487.46,No
9850-FHAI,Male,0,No,No,39,Yes,No,No,Yes,No,Month-to-month,No,Electronic check,18.0,714.86,No
7971-IGJF,Male,0,No,Yes,20,Yes,DSL,No,Yes,No,One year,Yes,Credit card (automatic),49.31,982.48,Yes
4697-GFDH,Female,0,Yes,No,19,Yes,DSL,No,No,No,Two year,Yes,Bank transfer (automatic),49.4,950.25,No
8564-BEBJ,Female,1,No,No,7,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),80.32,590.23,No
5606-HFED,Male,0,Yes,No,8,Yes,Fiber optic,Yes,No,No internet service,One year,No,Mailed check,64.3,465.06,No
6009-ABJG,Female,0,No,No,64,Yes,No,No internet service,No,No,Two year,Yes,Electronic check,18.0,1185.6,No
6508-FEFG,Male,0,No,Yes,4,Yes,DSL,Yes,No internet service,No,Month-to-month,Yes,Electronic check,46.27,182.01,Yes
2144-IDGC,Female,0,Yes,No,51,Yes,DSL,Yes,No internet service,Yes,Month-to-month,No,Electronic check,23.6,1153.64,Yes
3927-CAEJ,Male,0,Yes,No,52,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Mailed check,72.12,3471.47,No
1734-HCCD,Male,0,Yes,No,14,No,Fiber optic,No,No,Yes,One year,No,Bank transfer (automatic),76.87,1128.54,Yes
2735-GJFI,Male,0,No,No,18,Yes,Fiber optic,No,No,Yes,Two year,Yes,Mailed check,85.85,1532.23,No
7256-HHAH,Male,0,Yes,No,26,No,Fiber optic,No,No,No,One year,No,Mailed check,73.31,1893.06,Yes
3830-ACAJ,Female,1,No,Yes,48,Yes,No,No,No internet service,Yes,One year,Yes,Electronic check,18.0,797.63,No
4139-JGCB,Female,0,Yes,Yes,2,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),61.69,126.25,Yes
5528-BCIG,Female,0,No,No,59,Yes,DSL,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),47.79,2744.72,No
9160-DIGD,Male,0,No,No,24,Yes,No,No,No,No internet service,One year,Yes,Mailed check,18.0,396.14,No
2633-FGDG,Female,0,Yes,Yes,36,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,55.91,1832.29,Yes
2171-FEBI,Male,1,No,Yes,66,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,62.7,4334.02,No
8972-EEEI,Female,0,Yes,No,9,Yes,Fiber optic,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),81.61,662.58,Yes
4902-JFHG,Female,0,No,Yes,69,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),74.46,5294.69,Yes
1319-CCFC,Male,0,Yes,No,44,Yes,DSL,No,Yes,No internet service,Two year,No,Bank transfer (automatic),60.22,2434.61,No
2567-ABBD,Male,0,No,No,31,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),18.0,560.24,No
9488-HGBF,Male,0,Yes,Yes,5,No,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.45,403.01,Yes
3088-AIJB,Female,0,No,Yes,4,Yes,No,Yes,No,No,Two year,Yes,Mailed check,24.15,94.73,No
7193-JEJJ,Female,0,Yes,No,59,Yes,No,No internet service,Yes,No,Two year,No,Electronic check,24.82,1324.83,No
9985-EGFB,Male,0,No,Yes,29,Yes,DSL,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,49.31,1468.13,No
6269-GBBB,Female,0,Yes,No,55,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,20.28,1046.6,No
5278-EBGC,Female,0,Yes,Yes,60,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,86.52,5279.03,Yes
1730-JGGC,Male,0,No,No,29,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,73.64,2202.38,Yes
4120-JIBH,Female,0,Yes,No,23,Yes,DSL,No internet service,No,No,Month-to-month,No,Electronic check,37.75,842.95,No
6895-BBEH,Male,0,No,No,19,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.83,1881.62,Yes
5073-FFAC,Female,1,No,Yes,46,Yes,DSL,No internet service,No,No,Two year,Yes,Credit card (automatic),50.2,2301.53,No
9004-EIIJ,Male,1,Yes,No,51,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,45.51,2158.79,No
5576-BFAC,Female,0,No,No,25,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Mailed check,58.26,1406.11,No
7116-AAJF,Male,0,Yes,Yes,41,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,42.42,1640.52,No
5701-DADC,Male,0,No,No,39,Yes,DSL,Yes,Yes,No,One year,Yes,Bank transfer (automatic),30.68,1209.64,No
7953-EJHJ,Male,0,No,No,10,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),64.62,660.68,Yes
2324-ECCI,Female,0,Yes,Yes,38,No,DSL,No,No,Yes,Month-to-month,No,Mailed check,48.45,1687.93,No
6623-DBIJ,Male,0,Yes,No,55,Yes,Fiber optic,Yes,Yes,Yes,One year,No,Credit card (automatic),76.63,3926.41,No
2884-BAAH,Female,0,No,No,70,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Credit card (automatic),48.14,3053.41,Yes
3482-EAFB,Female,1,No,Yes,24,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,433.79,No
3975-HJBB,Female,0,Yes,Yes,17,Yes,Fiber optic,No,No,Yes,One year,Yes,Bank transfer (automatic),55.16,932.98,No
1615-AIJE,Female,0,Yes,No,65,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,80.84,4914.19,No
9241-HDHA,Female,0,Yes,No,67,Yes,DSL,No internet service,No internet service,Yes,One year,No,Electronic check,58.07,3875.46,No
8384-DDAA,Male,1,No,Yes,60,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),18.0,1042.85,No
5735-FICD,Female,0,No,No,24,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),46.67,1125.18,Yes
9816-GCDI,Male,1,Yes,No,20,Yes,DSL,No,Yes,No,Month-to-month,No,Bank transfer (automatic),66.78,1365.82,Yes
6536-IEAG,Female,1,No,Yes,45,Yes,DSL,No,Yes,No,Two year,Yes,Electronic check,58.83,2455.23,No
2207-GEAD,Male,0,No,No,18,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,45.82,822.86,No
5760-JAJJ,Female,0,No,No,56,Yes,Fiber optic,Yes,No,No,One year,Yes,Mailed check,75.12,4161.21,No
5573-CAGI,Female,0,Yes,No,29,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),29.55,822.78,Yes
4220-GHDA,Male,0,Yes,No,23,Yes,Fiber optic,Yes,Yes,No,One year,No,Electronic check,91.15,1999.78,No
1654-HCEJ,Female,0,Yes,Yes,58,Yes,DSL,Yes,No,No,Month-to-month,No,Electronic check,44.78,2714.44,Yes
9573-HGID,Male,0,No,Yes,25,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,36.33,824.1,No
5308-HDGC,Male,0,Yes,Yes,9,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,63.4,570.19,No
4429-GFGA,Female,0,Yes,No,58,Yes,Fiber optic,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.81,3754.16,No
4558-JFBJ,Female,0,No,No,23,Yes,Fiber optic,No,Yes,No,Month-to-month,Yes,Electronic check,67.79,1618.24,Yes
7453-DIDF,Male,0,No,Yes,47,Yes,Fiber optic,No,No internet service,No,One year,Yes,Mailed check,71.91,3403.27,No
5735-GJDD,Female,0,Yes,No,48,Yes,DSL,No internet service,Yes,No,Month-to-month,No,Electronic check,59.05,2721.64,No
6838-DFIB,Female,0,Yes,No,6,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,18.84,102.67,Yes
1079-EHCH,Female,0,Yes,No,2,Yes,DSL,No internet service,No,No internet service,One year,Yes,Mailed check,43.89,87.69,No
1325-DGHB,Female,0,Yes,No,59,No,Fiber optic,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),59.71,3575.76,No
1625-DJAJ,Male,0,Yes,No,4,Yes,DSL,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),57.12,216.3,No
7761-IBFG,Male,0,Yes,No,24,Yes,Fiber optic,No internet service,No internet service,Yes,Two year,No,Bank transfer (automatic),70.47,1637.59,No
1982-FIJJ,Female,0,Yes,No,55,Yes,Fiber optic,No,Yes,No,One year,No,Mailed check,73.54,3737.25,No
3761-EDEA,Female,0,No,No,12,Yes,Fiber optic,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),74.74,831.43,No
1278-DJGD,Male,1,No,No,38,Yes,DSL,No internet service,No,Yes,One year,No,Electronic check,66.73,2577.86,No
6045-IEGH,Female,0,Yes,Yes,8,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,83.43,626.1,Yes
3648-AGJJ,Female,0,No,No,40,No,No,No internet service,Yes,No,Two year,No,Bank transfer (automatic),28.98,1151.1,No
9872-FFBB,Female,0,Yes,No,52,Yes,DSL,No,No,No,One year,No,Electronic check,48.18,2381.62,No
9603-HIDG,Male,0,No,Yes,18,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Electronic check,34.65,606.64,Yes
5948-DHBE,Male,1,No,Yes,20,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Electronic check,64.23,1271.58,Yes
4323-CHJF,Male,1,No,No,38,Yes,Fiber optic,Yes,Yes,No internet service,Month-to-month,No,Credit card (automatic),68.9,2665.2,No
1676-IECE,Female,0,No,Yes,57,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),41.8,2255.16,Yes
1828-EJEH,Female,0,Yes,No,39,Yes,Fiber optic,Yes,No,Yes,Two year,Yes,Electronic check,76.78,2765.86,Yes
2543-ICIF,Male,0,Yes,Yes,51,Yes,Fiber optic,No internet service,No,Yes,Two year,Yes,Electronic check,70.81,3465.67,No
6043-AFDB,Female,1,No,Yes,30,Yes,DSL,No,No internet service,No internet service,Two year,No,Electronic check,39.22,1190.6,No
1022-IDFD,Female,0,Yes,No,9,Yes,DSL,No internet service,Yes,No,Month-to-month,Yes,Electronic check,66.32,550.85,Yes
3212-EJHH,Male,1,No,Yes,70,Yes,DSL,No internet service,No,Yes,Month-to-month,No,Electronic check,55.3,3506.31,No
6411-HJGA,Male,0,Yes,Yes,58,No,DSL,No,No internet service,No,One year,No,Electronic check,51.21,2759.42,No
8915-EEDE,Female,0,Yes,No,3,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),33.06,103.97,No
9372-DDJI,Female,0,No,No,20,No,DSL,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),40.55,761.44,Yes
5840-GGIG,Female,0,No,No,30,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,42.53,1286.96,No
3189-JCJE,Female,0,No,No,5,Yes,No,No internet service,Yes,No,Two year,Yes,Electronic check,18.0,94.46,No
8748-EAFG,Male,0,No,Yes,62,Yes,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),76.29,4557.19,Yes
3876-JGJC,Female,0,No,No,12,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,23.96,271.73,No
1859-GDDD,Female,0,Yes,No,15,Yes,Fiber optic,No,No internet service,No internet service,Two year,Yes,Electronic check,107.54,1582.36,No
7390-BCBB,Male,0,No,Yes,23,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,18.0,428.96,No
